org/apache/lucene/index/CompoundFileReader.<init>: 0.0
org/apache/lucene/index/IndexReader.class$: 0.0
org/apache/lucene/index/DocFieldConsumers.closeDocStore: 0.0
org/apache/lucene/index/CompoundFileWriter.<init>: 0.0
org/apache/lucene/index/IndexWriter.flush: 0.0
org/apache/lucene/index/IndexWriter.class$: 0.0
org/apache/lucene/index/DocumentsWriter.<init>: 0.0
org/apache/lucene/index/IndexWriter.ensureContiguousMerge: 0.0
org/apache/lucene/index/CompoundFileReader$CSIndexInput.seekInternal: 0.0
org/apache/lucene/index/TermsHashPerThread.class$: 0.0
org/apache/lucene/index/DocInverter$FieldInvertState.reset: 0.0
org/apache/lucene/index/IndexWriter.mergeInit: 0.0
org/apache/lucene/index/SegmentInfos.access$000: 0.4274269657004214
org/apache/lucene/index/DocumentsWriter.bytesAllocated: 0.0
org/apache/lucene/index/ByteSliceReader.init: -0.021271989895221294
org/apache/lucene/index/SegmentTermPositions.class$: 0.0
org/apache/lucene/index/StoredFieldsWriterPerField.class$: 0.0
org/apache/lucene/index/FieldsWriter.setFieldsStream: 0.0
org/apache/lucene/index/DocumentsWriter.createCompoundFile: 0.0
org/apache/lucene/index/DocFieldProcessorPerThread.class$: 0.0
org/apache/lucene/index/NormsWriterPerField.class$: 0.0
org/apache/lucene/index/SegmentInfo.hasSeparateNorms: -0.7133992826931913
org/apache/lucene/index/StoredFieldsWriter.closeDocStore: 0.0
org/apache/lucene/index/SegmentInfo.<init>: -0.49464160950805064
org/apache/lucene/index/SegmentInfos$1.<init>: 0.0
org/apache/lucene/index/IndexFileDeleter.<init>: 0.0
org/apache/lucene/index/SegmentMergeQueue.lessThan: 0.0
org/apache/lucene/index/IndexWriter.startCommit: 0.0
org/apache/lucene/index/StoredFieldsWriter$PerDoc.<init>: 0.0
org/apache/lucene/index/DocFieldConsumersPerThread.class$: 0.0
org/apache/lucene/index/SegmentMerger.<init>: 0.0
org/apache/lucene/index/LogMergePolicy.useCompoundDocStore: 0.0
org/apache/lucene/index/DocumentsWriter.recycleCharBlocks: 1.0
org/apache/lucene/index/LogMergePolicy.isOptimized: -0.8822625498948939
org/apache/lucene/index/DocFieldProcessorPerField.<init>: 0.0
org/apache/lucene/index/TermsHashPerField.start: 0.0
org/apache/lucene/index/StoredFieldsWriter.finishDocument: 0.0
org/apache/lucene/index/DocFieldProcessorPerThread.trimFields: 0.0
org/apache/lucene/index/LogMergePolicy.findMerges: -1.0
org/apache/lucene/index/MergePolicy$OneMerge.<init>: 0.0
org/apache/lucene/index/DocumentsWriter.remapDeletes: 0.0
org/apache/lucene/index/FreqProxTermsWriterPerThread.<init>: 0.0
org/apache/lucene/index/SegmentInfos.info: -0.07643895846264669
org/apache/lucene/index/TermsHash.class$: 0.0
